url,description,source_query
https://chatgpt.com/g/g-6898ac9bbd5481918d93707ea20f9101-a-k-a-r-i,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-2vKDL3jIe akari
https://chatgpt.com/g/g-68b81ce9a96c8191b967aaf06cfc93c1-a-gui-xiao-chang-de-gong-wen-zhuan-xie-gpt,"阿貴校長的公文撰寫GPT. By 陳姝餘. 請提供主旨、說明、辦法或其他相關資訊，以 ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read ...",chatgpt g-68b81ce9a96c8191b967aaf06cfc93c1 a gui xiao chang de gong wen zhuan xie gpt
https://chatgpt.com/g/g-68ed2b575ef0819199d7db18ed325152-rentlatefee-legal-rent-fee-calculator,"RentLateFee — Legal Rent Fee Calculator. By Kurt Wedderburn. Find legal rent late fees by state; caps, grace periods, citations, and notice drafting.",chatgpt g-68ed2b575ef0819199d7db18ed325152 rentlatefee legal rent fee calculator
https://chatgpt.com/g/g-6LZJtbZv3-netflix,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-0k4B3RfZG netfix
https://chatgpt.com/g/g-6OO7yGDcn-kazakh-law-expert,Assistant for lawyers in Kazakhstani law. Draft a contract clause according to Kazakh law. Summarize recent changes in Kazakhstani civil law. Attach.,chatgpt g-0BI04f09L kazakhstani law assistant
https://chatgpt.com/g/g-6PAdrkV5B-legal-eagle,Legal Eagle. By Dan. I dive into the T&Cs so you don't have to! #CorporateWatchdog. Sign up to chat. Sign up or Log in to chat.,chatgpt g-6PAdrkV5B legal eagle
https://chatgpt.com/g/g-6eGYf2KKa-universal-lawyer-international-law-ulint,"Expertly navigating the intricate web of international law, from treaties to transnational disputes. Sign up to chat. Sign up or Log in to chat.",chatgpt g-6eGYf2KKa universal lawyer international law ulint
https://chatgpt.com/g/g-6eTnjXKPD-mr-gpt,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67940400fb10819197b755b915cb30be mshwr hwshmnd bzr
https://chatgpt.com/g/g-6ezWSXKGl-tu-ling-ce-shi,"Skip to content. 图灵测试5.1. Log in. 图灵测试5.1. Log in ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-6ezWSXKGl tu ling ce shi
https://chatgpt.com/g/g-6mg6aXikF-maritime-law-navigator,Helping Navigate Maritime Law. What are the legal implications of maritime boundaries? How do I comply with international maritime regulations?,chatgpt g-675058e3d9b48191b140c886d2199c74 maritime navigator toolbox
https://chatgpt.com/g/g-6qChAIonF-immigration-advisor-usa-eb2-niw-eb1a-and-o1,"Evaluate profile, drafts petitions, offers visa guidance. Not a legal advice. Template for an EB-2 NIW petition for an IT professional. Criteria for EB-1A.",chatgpt g-6qChAIonF immigration advisor usa eb2 niw eb1a and o1
https://chatgpt.com/g/g-6tPADcscg-peace-bot,"Can you facilitate peace in the Middle East? Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-680149fd975881919cbe9c70b4846a2a yokobot whispering peace through art
https://chatgpt.com/g/g-6ugWeZZ29-epstein-file-analyst-updated-01-08-2024,Dedicated legal analysis for Epstein case files with a focus on document-based evidence. Search for 'Donald Trump' in Epstein files. Summarize the financial ...,chatgpt g-67c0c1c9f86081919a73ac900496ce65 epstein files
https://chatgpt.com/g/g-755OTOac7-optimism-gpt,"I find and share good news! Tell me something positive about AI. What's good in science today? By messaging ChatGPT, an AI chatbot, you agree to our Terms ...",chatgpt g-755OTOac7 optimism gpt
https://chatgpt.com/g/g-7NqaGGMzq-king,"How should I address a noble guest? Tell me about royal etiquette. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-59tEbs9LY king arthur
https://chatgpt.com/g/g-7SqJsJoeF-smart-city-pentagon-compliance-assistant,"This GPT analyzes products using the Smart City S5 framework (Smart, Sensing, Sustainable, Social, Safe), the IPPMD framework, and product lifecycle phases.",chatgpt g-7SqJsJoeF smart city pentagon compliance assistant
https://chatgpt.com/g/g-7T7TFTXxM-talk-to-god,"I came that you have life, and have it fully. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-67b9d2efdbd08191bdb3145b4ccf9548 talk to god
https://chatgpt.com/g/g-7UWcjB3BS-castle-architect-lv3-7,"Go to GPTopia (the City of Ai Agents ). Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-7UWcjB3BS castle architect lv3 7
https://chatgpt.com/g/g-7zRO0y5cW-devhunt,"Find a tool for API testing. Show most voted tools. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-7zRO0y5cW devhunt
https://chatgpt.com/g/g-8CLQ5yE5C-all-language-translator,"Translate any language to English, maintaining code/markup integrity. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-8CLQ5yE5C all language translator
https://chatgpt.com/g/g-8RaYuTSme,"Create unlimited quizzes for Allos WOMs. Start a quiz session. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-8RaYuTSme allos quizzes extension
https://chatgpt.com/g/g-8iCJrziIG-narrative-navigator,"Analyze the sentiment of this plot. Track this character's storyline. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-8iCJrziIG narrative navigator
https://chatgpt.com/g/g-8iL9MXefb-easy-peasy-popia,This GPT is designed as an educational resource and not a replacement for legal and compliance advice. Conduct a POPIA compliance exercise. Review an existing ...,chatgpt g-67500c79dbcc81919efc3b758e89bb30 45dgof8 south africa popia compliance gpt
https://chatgpt.com/g/g-8vB4w8uni-copilot,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67673c36f61c81918544c646c395a11c there s treasure inside copilot
https://chatgpt.com/g/g-8zQXv6Dko-emojify,"Type a word – get 30 emojis 🧙‍♂️✨. Just type a single word, or phrase. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and ...",chatgpt g-8zQXv6Dko emojify
https://chatgpt.com/g/g-9E9NA2jsP-policy-advisor,"I assist public policy professionals with strategic policymaking for government. Policy development, policy analysis, policy research, briefings, ...",chatgpt g-679e089708588191bfb253dab91e743b belgium policy advisor
https://chatgpt.com/g/g-9YaYNJvT4-philippine-law-guide,"ChatGPT - Philippine Law Guide⭐⭐⭐⭐⭐ How can I file a cyber libel complaint, and what evidence is needed? What can I do if someone won't repay a loan? Is this ...",chatgpt g-67d7d65b8ca88191a371f882c0e1497e philippine jurisprudence and law
https://chatgpt.com/g/g-9q8nZmHj3-gnatgpt,"gnatGPT. By Cody P Cubrich. gnat noise. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat. New chat.",chatgpt g-67ebf3dcd97881918fd39875dddc981a nate
https://chatgpt.com/g/g-A8hTX1Ijs-mystic-conquest-worlds,"Craft your saga in a randomized RPG world. The story begins... Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-A8hTX1Ijs mystic conquest riddles ruins
https://chatgpt.com/g/g-AUZ1OKg1W-decoding-crypto-jargon,Decode the complex terms and jargon used in the cryptocurrency world.. What's a blockchain? Explain hash rate. Attach. Create image.,chatgpt g-67d07dd55bc481918ad0085759354dca moneytaur crypto decoder
https://chatgpt.com/g/g-Ae5mpA7sH-south-african-labour-law-navigator,"South African Labour Law expert, offering consultations and document generation based on Andrew Levy's methodologies.",chatgpt g-8B8UVBgQE lexiai african legal navigator
https://chatgpt.com/g/g-AlfsKfSPi-core,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67a8a73abec8819188fa7b783bbff268 protonovea ai core
https://chatgpt.com/g/g-B96bIC2i2-who-s-this,"Identifies people in images. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-684f25bc9a908191b0aa2fde4dd01799 whomever
https://chatgpt.com/g/g-BW8Ir0TZI-name-guesser,"I'm an AI that loves guessing Names! Think of a name, and I'll guess it. Person. Movie. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have ...",chatgpt g-6756debf8a5081918db0e30ef88e5284 namebee
https://chatgpt.com/g/g-C6e2sY6R3-bengali,"By ai-gen.co. Bengali Language. Translate this phrase. Tell me about the language. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read ...",chatgpt g-68356dae40ec81918c72295afd607aab factgpt bengali
https://chatgpt.com/g/g-CKJmld6kl-spanish,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-678ea8a945888191883bf96a5fe846c6 ia espanita agenda hispania 2040
https://chatgpt.com/g/g-COySiYHrU-pre-solicitor-aitm-uk-law-simplified-free,"Here to simplify UK laws before you visit a solicitor, with real case examples. For actual legal advice please always consult a human legal professional.",chatgpt g-678468c2b0d48191a657face9ce7f440 uk law legal info no lawyer
https://chatgpt.com/g/g-CkO9wrLtA-legal-eagle,"Sign up for free. GPT Icon. Legal Eagle. By Jaime L Olguin. I'm an expert divorce attorney, providing detailed advice on divorce law. Sign up to chat.",chatgpt g-6PAdrkV5B legal eagle
https://chatgpt.com/g/g-D037Zg4gL-epsteingpt,A specialist in managing and retrieving information from legal documents. Summarize a legal document from the collection. Locate a specific law or clause in ...,chatgpt g-5TcGETtJN epsteingpt
https://chatgpt.com/g/g-D6mYa68bs-proofreader,"I refine and proofread text, providing revisions only. Proofread and improve writing: Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms ...",chatgpt g-0nizGBj8r proofreader
https://chatgpt.com/g/g-DCphW3eJr-council,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-6890546adbb88191b178c77947d4a7d5 councilcoms
https://chatgpt.com/g/g-DGYqbvJQg-legal-eagle-kenya,Assists in drafting and analyzing legal documents based on Kenyan laws. Explain this clause in Kenyan contract law. Draft a lease agreement based on Kenyan ...,chatgpt g-67850a59502c8191827f178c4f71bfa8 kenya so far
https://chatgpt.com/g/g-DerYxX7rA-coloring-book-hero,"Take any idea and turn it into whimsical coloring book pages. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have ...",chatgpt g-2ik0ig9hI kids coloring book
https://chatgpt.com/g/g-DyxVk0WN0-apollo-gpt,"Personal Helper / Organizer for practically everything. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy ...",chatgpt g-02OHaLHMi apollon
https://chatgpt.com/g/g-EB7jXsmJH-employment-law-united-states,"Advisor on United States employment law, providing clear and practical guidance. Sign up to chat. Sign up or Log in to chat.",chatgpt g-0DxTTQmCN employment law ny
https://chatgpt.com/g/g-EHGSkesRH-energygpt,"Explains energy & utilities in simple terms. Explain solar power. What is grid balancing? Attach. By messaging ChatGPT, an AI chatbot, you agree to our ...",chatgpt g-6798d6d52f388191a540bff713413adb sourceful energy gpt
https://chatgpt.com/g/g-EPAIJyixk-law,"Law. By ai-gen.co. Specializes in law, and legal information. Explain the concept of tort law. What is the difference between civil and criminal law?",chatgpt g-6781ee39c9a88191be0a3e61cef80efb law bridge
https://chatgpt.com/g/g-ERXqb4Vcx-kling-ai,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67fe4581e5108191aa5263c6d79b429c kling 2 0
https://chatgpt.com/g/g-EdQCBt5bq-gpt-guru,"GPT Guru. By Khalil Ahmed. Intelligently Creates Custom GPTs. Define the ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read ...",chatgpt g-0oruAyMtz urt
https://chatgpt.com/g/g-EnpoQgmo2-central-bank-digital-currency-ai,What are the latest trends in global CBDC development? How could a CBDC impact monetary policy and financial stability in the U.S.?,chatgpt g-67e78201d6cc8191b288898c8b138d8e central bank digital currency
https://chatgpt.com/g/g-EzgxleOON-try-gpt,"By Sky AI. Try ChatGPT. Try Chat GPT. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-5mQuWUBcm tariq gpt
https://chatgpt.com/g/g-F5K3DWChK-ai-compliance-guardian,"Your virtual assistant for navigating complex compliance landscapes ✓. Expertise in regulations, risk management, and policy adherence!",chatgpt g-0O865OIxV compliance guardian
https://chatgpt.com/g/g-FG3YV09SO-fichamento-de-livros-e-artigos,"Fichamento de Livros e Artigos. By community builder. Carregue o pdf. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and ...",chatgpt g-76dwRVLdZ fichamento gpt
https://chatgpt.com/g/g-FO9YRF4z1-compliance-department-assistant,"A Compliance Department Assistant aids the compliance team by assisting with administrative tasks, regulatory documentation, and compliance monitoring, ...",chatgpt g-67d277b0855081918a09c29386cc51d0 essential eight compliance assistant
https://chatgpt.com/g/g-Fd4C63lof-korean-gpt,"By YOUN YEO WON. Korean GPT. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat. New chat.",chatgpt g-675691a2ae908191b4c41b2634ef297a network science expert gpt korean ver
https://chatgpt.com/g/g-FdMHL1sNo-cosmic-dream,"Visionary painter of digital wonder. Emoji. Cat. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-675b721724bc81919dfd5de27d5f9d00 dreamsphere ai
https://chatgpt.com/g/g-FeCPiqHcl-eagle-eye,"I'd like to share my idea for a Nighthawk blog post. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-0ouAAg6Al eagleeyesgpt
https://chatgpt.com/g/g-FqmCNbGVm-apollo,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-02OHaLHMi apollon
https://chatgpt.com/g/g-FrUqFgohU-fake-news-detector,"upload image of any whatsapp forward you want to check whether true or fake. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have ...",chatgpt g-673c56ad65b4819180e58c8dc9ac5812 detector de fake news ia asistente
https://chatgpt.com/g/g-Ft3qfVbTL-ai-yacht-agent,"Advisor on yacht travel, logistics, flag-specific regulations, environmental and labor compliance. Which restaurants are yacht-friendly in Venice?",chatgpt g-67ace43625dc81919988977722780b69 lomond yachts advisor
https://chatgpt.com/g/g-Fw2hwJCU2-procurement-pro,"By Thomas Gaye. Expert in procurement opportunities, FAR regulation, contract management, program management, and networking and contract matchmaking.",chatgpt g-1qmyVmcOJ procurement pro
https://chatgpt.com/g/g-GFdDxJ8ji-planner-ai,"I craft efficient schedules. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-0oYh43PXx rabbitresidence planner
https://chatgpt.com/g/g-GHWyQa9g2-simplify-your-text,"This tool will simplify your text. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-7S7YjN0Tq script simplify
https://chatgpt.com/g/g-GHhM66any-bot,"By IVAN ZAITSEV. Crypto trading bot. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-0uLrC51TH frcs gpt bot
https://chatgpt.com/g/g-GPcBR6gMV-nook,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-680ba4556d5c8191ae8667c0f343a478 tom nook
https://chatgpt.com/g/g-GWytS5R0u-comic-maker,"A creative comic book creator generating stories and characters ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-1LM0T9LSW ai comic maker
https://chatgpt.com/g/g-GzEq5zxzO-think,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-18wTQiaUw program think
https://chatgpt.com/g/g-H08j1nQ9z-cow,"What's your opinion on modern global politics? Teach me how to do my taxes. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-1IO4IYCow everyday series
https://chatgpt.com/g/g-H3bjcwkBv-derecho-registral-peru,Recomendaciones basadas en Derecho Registral Peruano. What does Peruvian law say about property registration? How is property ownership transferred in Peru?,chatgpt g-4P4JqeGlJ lexiai peruvian law
https://chatgpt.com/g/g-HEQ2F9ZJJ-777-by-nma,"Creates images in random styles. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-3LGjrAnEa system 777
https://chatgpt.com/g/g-HJlr9wCiy-emoji-directory,"This returns a list of emojis for a given word or phrase. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-674caed6892881918258e039d5c28b8a emojicode
https://chatgpt.com/g/g-HZw4cfrEM-ai-legal-aid,"AI Legal Aid5.1. Log in. Sign up for free. AI Legal Aid. By Hans Christian Botnen. Multilingual, comprehensive legal guide with case law integration.",chatgpt g-675f3bc3508081919291eb4cf3b6c10f legal aid
https://chatgpt.com/g/g-HaRVd3CRA-alpha-gpt,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-0p2l975AN alphahoundai
https://chatgpt.com/g/g-Hi1kXaG8E-comic-creator,"Friendly DALL-E assistant for creating diverse comic book styles ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-1LM0T9LSW ai comic maker
https://chatgpt.com/g/g-HijilCHz3-business-analyst,"Run a Business Analysis Query from this URL: By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-684d58c5c9948191af853325d3da7ada robustai business analyst
https://chatgpt.com/g/g-Hjv6Qt0Eo-barack-obama,"AI Simulating Barack Obama's Voice. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-674b462e7aec81919c9ae6759c02262b learn english with barrack obama
https://chatgpt.com/g/g-HkkOykxlT,"A GPT for streamlining occupational therapy documentation, ensuring Medicare compliance. Sign up to chat. Sign up or Log in to chat.",chatgpt g-1lkXDdq5P occupational therapy documentation assistant
https://chatgpt.com/g/g-HnBcECsUY-lex-your-launch-legal-helper,"Welcome! I help explain legal concepts for England & Wales in an accessible, friendly way. I'm designed to make law easier to understand for everyone.",chatgpt g-673064a8a084819091d870831e25347d lmdqq lslwby
https://chatgpt.com/g/g-HrBFzvRlX-law-assistant,"Law Assistant GPT is an AI-enhanced tool specialized in legal assistance. It provides users with detailed explanations of legal concepts, guidance on legal ...",chatgpt g-0BI04f09L kazakhstani law assistant
https://chatgpt.com/g/g-Hvr0CXWKW-philippine-legal-assistant,"It helps generate pleadings, research laws and jurisprudence, and suggest legal strategies—all based on Philippine legal standards.",chatgpt g-67d7d65b8ca88191a371f882c0e1497e philippine jurisprudence and law
https://chatgpt.com/g/g-Impe1Ay0j-character-architect,"Character Architect. By David Wiens. Crafting Characters, Cultivating ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-6738524d99d88191b703a2c5dfd62142 character architect gpt vol ii
https://chatgpt.com/g/g-J1hRP1WP7,"a way to explore the yoga sutras of patanjali. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67472f862bf08191b7482920fed48d80 patanjali yoga sutras computer metaphor tech
https://chatgpt.com/g/g-JIi3bxGPo-searchgpt,"A GPT search engine. language teacher. website builder. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-AM5hRFPGx shekharkapurgpt
https://chatgpt.com/g/g-JQzPgsaaX,"How do I achieve my goal? I'm feeling stuck. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-67eae0a957608191b0fbc6033e56cc1e the aligned pocket coach
https://chatgpt.com/g/g-JoBDGhIJb-asesor-legal-virtual-venezuela,"Asesor Legal Virtual Venezuela. By Rafael Augusto Avella Pena. Legal advisor specializing in Venezuelan law, explaining terms with examples in Spanish.",chatgpt g-0FcN9kfBP lexiai venezuelan law
https://chatgpt.com/g/g-KQuoAtGuM-parent-alienation,What legal steps can I take if I believe my child is being alienated from me? How can I cope with the emotional impact of being alienated from my child?,chatgpt g-681b5807ab7c8191a75dceede97deb80 parental alienation resource
https://chatgpt.com/g/g-KXI0nSk3j-history-gpt,"Ask me the history of anything! Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-0tn6lxBJa itihasagpt
https://chatgpt.com/g/g-KZz7Aveur-brutally-honest-critic,"Brutally Honest Critic. By Jordan Gibbs. An ultra-honest, harsh writing critic ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-6794394ca9488191919811ae1b6aa422 brutallyhonestai
https://chatgpt.com/g/g-KkTq7dkUB-assistant-assistant,"ChatGPT. Log in. Sign up for free. Attach. Search. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67ee7198282c8191a5c082361a08c45f you are a helpful assistant
https://chatgpt.com/g/g-KuxOPcSPZ-kun-kun-chatbot,"Kun Kun persona GPT with predefined, whimsical Chinese responses ... By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-679a0c94fb0c8191a6fec75b30083185 aikonzuo cheng kun
https://chatgpt.com/g/g-M3nHnGwvI-summarize-wise,"Summarizer with structured output. Just input URL, text or upload files! Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms ...",chatgpt g-027FsTRYR summarizer
https://chatgpt.com/g/g-MXpLvufG8-framergpt,"Generate code components and overrides for Framer. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-5pdN1dycH framer gpt
https://chatgpt.com/g/g-Mhfqdfwk3-daily,"What is going on in your city? What City and Country do you live in? Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and ...",chatgpt g-67cef185bdec8191be0be213f44b613e dailygpt
https://chatgpt.com/g/g-My8UBHpJn-legal-contracts-lawyer-backed,"THE FIRST & MOST TRAINED, backed by 2000+ lawyers on demand. DISCLAIMER: LAWYERS ARE NOT SUPERVISING OR PARTICIPATING IN THIS CHAT.",chatgpt g-6823a2221fe481918cfb85289f45f7e3 us contracts documents not lawyer legal advice
https://chatgpt.com/g/g-N9KErAUaU-saudi-arabia,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67b22a8803608191bd43aac3283dcba3 ksa 01 saudi arabia agent
https://chatgpt.com/g/g-NnDYN6ayS-us-law,Legal research assistant for US laws at federal and state levels. Ask a Question. View Areas of Law. Attach. Create image.,chatgpt g-26Ogj8JJ4 lexiai us law
https://chatgpt.com/g/g-NvF1Wn87Z-compliance-advisor,"Ensures organizational adherence to laws, regulations, and internal policies. What is the process for legal risk assessment?",chatgpt g-2W2hsdPMc email compliance pro
https://chatgpt.com/g/g-ObBYH4R1h-privacy-compliance-advisor,Analyzes practices for data privacy compliance and offers improvement tips. Check our data handling process for GDPR compliance.,chatgpt g-4XxP9d0EY privacyadvisor
https://chatgpt.com/g/g-OmM8YXqOS-contract-negotiation-advisor,Facilitates efficient business operations through effective contract negotiations. What are the basics of contract negotiation?,chatgpt g-673865a7a2b48191b3231691e5842f95 persuasive negotiation
https://chatgpt.com/g/g-P4aeQ1Tvo-workflow-optimization,"Generates ChatGPT use cases customized to my need. Let's begin. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-5R2P6HAeR workflow optimizer
https://chatgpt.com/g/g-P8AApXPgz-philippine-legal-guide,"ChatGPT. Sign up for free. GPT Icon. Philippine Legal Guide. By loable.tech. Philippine Law Research Assistant, with sourced information. Sign up to chat.",chatgpt g-67d7d65b8ca88191a371f882c0e1497e philippine jurisprudence and law
https://chatgpt.com/g/g-PdXhsDvBA-ai-contract-generator,A fast and reliable way to draft your contract. This assistant can help you set up your contract templates in no time. Help me start a contract.,chatgpt g-6761054e7a388191bf3b6a6230dc9586 contract buildertm
https://chatgpt.com/g/g-QIYg7wRO9-annie,"Annie is an AI friend and companion. What's on your mind? Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read ...",chatgpt g-03I91gA4U anniyan
https://chatgpt.com/g/g-QJJ0raaog-brian-gpt,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-43JusZ8Fk brian gpt keep it real friend
https://chatgpt.com/g/g-QPmOpNvWF-izobrazheniia-dlia-prezentatsii,"Изображения для презентации. By Nikolay L. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-4bs2I0DaU ai dlia sozdaniia prezentatsii
https://chatgpt.com/g/g-QRjDdUvVX-direct-answer-gpt,"will answer your question directly without the bs. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-0wdcTTFJd based answer
https://chatgpt.com/g/g-QkiuDTNoK-monk,"A cryptic monk providing riddles in a game. Decipher this riddle: Seeking guidance? Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and ...",chatgpt g-6792f1910ef481918020b92f9905c637 koa the market monk
https://chatgpt.com/g/g-RFW5j44xB-japanese,"By ai-gen.co. Japanese Language. Translate this phrase. Tell me about the language. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have ...",chatgpt g-680088b120c88191b20630822238fb9e japonsei
https://chatgpt.com/g/g-Rd0mZok5p-doom-gpt,"Play Doom v0.1 in a Custom GPT. Let's play. Go forward. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy ...",chatgpt g-2IwRqlIhW doom text adventure
https://chatgpt.com/g/g-RzEgEurQj-bunny-search-cruelty-free-checker,"Can you check if [Brand Name] has any cruelty-free certifications? Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-6798899ef1248191995d80bdd9c0128d gud buny variety w links
https://chatgpt.com/g/g-SwICqYdpH-ask-ai,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-9f3cJYpBc skai assistant of the light
https://chatgpt.com/g/g-T9xazFch9-uk-law,"A GPT specializing in UK law, providing accurate, reliable legal information. What is the latest UK legislation on data privacy? Explain the UK court system ...",chatgpt g-678468c2b0d48191a657face9ce7f440 uk law legal info no lawyer
https://chatgpt.com/g/g-TQuhwFzTG-tools,"By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-67bcdaf1368081918c0326bceddd3fc2 oodh dev tools
https://chatgpt.com/g/g-Tl3AvgBbk-inventor,"Your personal assistant in creating a new invention. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat.",chatgpt g-6747105cb36c8191a44829890f215ae8 exponential inventor
https://chatgpt.com/g/g-TqW8FX7yA-complaint-gpt,"Complains about anything you say. Complain! Complain! Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-68b46b5f0d1881918dbec0d9cf926f0b complaint gpt
https://chatgpt.com/g/g-UOqYjfpkQ-ai-screenwriter-assistant,"From the idea to the script. Can I improve this dialogue? A good plot twist? By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-67353cefed348190a7cea695fd73db19 screenwriting and visual storytelling assistant
